algorithm,hardware_size,logical_qubits,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,n_seeds,total_nodes_median,total_cycles_median,throughput_median,throughput_q1,throughput_q3,stall_rate_median,stall_rate_q1,stall_rate_q3,utilization_median,ff_chain_depth_raw_median
VQE,4,16,greedy_critical,next_cycle,16,1,1,,1,5,256.0,258.0,0.992248,0.992248,0.992248,0.116279,0.116279,0.116279,0.062016,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,1,,2,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.121212,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,1,,4,5,256.0,72.0,3.555556,3.555556,3.555556,0.055556,0.055556,0.055556,0.222222,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,1,,8,5,256.0,48.0,5.333333,5.333333,5.333333,0.125,0.125,0.125,0.333333,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,2,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.123077,0.123077,0.123077,0.061538,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,2,,2,5,256.0,135.0,1.896296,1.896296,1.896296,0.037037,0.037037,0.037037,0.118519,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,2,,4,5,256.0,79.0,3.240506,3.240506,3.240506,0.113924,0.113924,0.113924,0.202532,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,2,,8,5,256.0,64.0,4.0,4.0,4.0,0.1875,0.1875,0.1875,0.25,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,3,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.129771,0.129771,0.129771,0.061069,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,3,,2,5,256.0,140.0,1.828571,1.828571,1.828571,0.071429,0.071429,0.071429,0.114286,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,3,,4,5,256.0,88.0,2.909091,2.909091,2.909091,0.125,0.125,0.125,0.181818,15.0
VQE,4,16,greedy_critical,next_cycle,16,1,3,,8,5,256.0,80.0,3.2,3.2,3.2,0.35,0.35,0.35,0.2,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,1,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.123077,0.123077,0.123077,0.061538,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,1,,2,5,256.0,135.0,1.896296,1.896296,1.896296,0.037037,0.037037,0.037037,0.118519,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,1,,4,5,256.0,79.0,3.240506,3.240506,3.240506,0.113924,0.113924,0.113924,0.202532,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,1,,8,5,256.0,64.0,4.0,4.0,4.0,0.1875,0.1875,0.1875,0.25,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,2,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.129771,0.129771,0.129771,0.061069,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,2,,2,5,256.0,140.0,1.828571,1.828571,1.828571,0.071429,0.071429,0.071429,0.114286,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,2,,4,5,256.0,88.0,2.909091,2.909091,2.909091,0.125,0.125,0.125,0.181818,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,2,,8,5,256.0,80.0,3.2,3.2,3.2,0.35,0.35,0.35,0.2,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,3,,1,5,256.0,265.0,0.966038,0.966038,0.966038,0.139623,0.139623,0.139623,0.060377,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,3,,2,5,256.0,145.0,1.765517,1.765517,1.765517,0.103448,0.103448,0.103448,0.110345,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,3,,4,5,256.0,99.0,2.585859,2.585859,2.585859,0.212121,0.212121,0.212121,0.161616,15.0
VQE,4,16,greedy_critical,next_cycle,16,2,3,,8,5,256.0,96.0,2.666667,2.666667,2.666667,0.458333,0.458333,0.458333,0.166667,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,1,,1,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,1,,2,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,1,,4,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,1,,8,5,256.0,258.0,0.992248,0.992248,0.992248,0.003876,0.003876,0.003876,0.992248,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,2,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,2,,2,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,2,,4,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,2,,8,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,3,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,3,,2,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,3,,4,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,1,3,,8,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,1,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,1,,2,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,1,,4,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,1,,8,5,256.0,259.0,0.988417,0.988417,0.988417,0.007722,0.007722,0.007722,0.988417,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,2,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,2,,2,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,2,,4,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,2,,8,5,256.0,260.0,0.984615,0.984615,0.984615,0.011538,0.011538,0.011538,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,3,,1,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,3,,2,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,3,,4,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,next_cycle,1,2,3,,8,5,256.0,261.0,0.980843,0.980843,0.980843,0.015326,0.015326,0.015326,0.980843,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,1,,1,5,256.0,258.0,0.992248,0.992248,0.992248,0.104651,0.104651,0.104651,0.496124,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,1,,2,5,256.0,130.0,1.969231,1.969231,1.969231,0.007692,0.007692,0.007692,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,1,,4,5,256.0,130.0,1.969231,1.969231,1.969231,0.007692,0.007692,0.007692,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,1,,8,5,256.0,130.0,1.969231,1.969231,1.969231,0.007692,0.007692,0.007692,0.984615,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,2,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.104247,0.104247,0.104247,0.494208,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,2,,2,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,2,,4,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,2,,8,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,3,,1,5,256.0,261.0,0.980843,0.980843,0.980843,0.111111,0.111111,0.111111,0.490421,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,3,,2,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,3,,4,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,1,3,,8,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,1,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.104247,0.104247,0.104247,0.494208,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,1,,2,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,1,,4,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,1,,8,5,256.0,131.0,1.954198,1.954198,1.954198,0.015267,0.015267,0.015267,0.977099,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,2,,1,5,256.0,261.0,0.980843,0.980843,0.980843,0.111111,0.111111,0.111111,0.490421,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,2,,2,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,2,,4,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,2,,8,5,256.0,132.0,1.939394,1.939394,1.939394,0.022727,0.022727,0.022727,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,3,,1,5,256.0,263.0,0.973384,0.973384,0.973384,0.114068,0.114068,0.114068,0.486692,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,3,,2,5,256.0,133.0,1.924812,1.924812,1.924812,0.030075,0.030075,0.030075,0.962406,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,3,,4,5,256.0,133.0,1.924812,1.924812,1.924812,0.030075,0.030075,0.030075,0.962406,15.0
VQE,4,16,greedy_critical,next_cycle,2,2,3,,8,5,256.0,133.0,1.924812,1.924812,1.924812,0.030075,0.030075,0.030075,0.962406,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,1,,1,5,256.0,258.0,0.992248,0.992248,0.992248,0.108527,0.108527,0.108527,0.248062,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,1,,2,5,256.0,131.0,1.954198,1.954198,1.954198,0.007634,0.007634,0.007634,0.48855,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,1,,4,5,256.0,66.0,3.878788,3.878788,3.878788,0.015152,0.015152,0.015152,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,1,,8,5,256.0,66.0,3.878788,3.878788,3.878788,0.015152,0.015152,0.015152,0.969697,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.108108,0.108108,0.108108,0.247104,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,,2,5,256.0,134.0,1.910448,1.910448,1.910448,0.029851,0.029851,0.029851,0.477612,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,,4,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,2,,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,3,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.114504,0.114504,0.114504,0.244275,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,3,,2,5,256.0,139.0,1.841727,1.841727,1.841727,0.064748,0.064748,0.064748,0.460432,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,3,,4,5,256.0,80.0,3.2,3.2,3.2,0.1125,0.1125,0.1125,0.8,15.0
VQE,4,16,greedy_critical,next_cycle,4,1,3,,8,5,256.0,80.0,3.2,3.2,3.2,0.1125,0.1125,0.1125,0.8,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,1,,1,5,256.0,259.0,0.988417,0.988417,0.988417,0.108108,0.108108,0.108108,0.247104,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,1,,2,5,256.0,134.0,1.910448,1.910448,1.910448,0.029851,0.029851,0.029851,0.477612,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,1,,4,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,1,,8,5,256.0,67.0,3.820896,3.820896,3.820896,0.029851,0.029851,0.029851,0.955224,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,2,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.114504,0.114504,0.114504,0.244275,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,2,,2,5,256.0,139.0,1.841727,1.841727,1.841727,0.064748,0.064748,0.064748,0.460432,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,2,,4,5,256.0,80.0,3.2,3.2,3.2,0.1125,0.1125,0.1125,0.8,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,2,,8,5,256.0,80.0,3.2,3.2,3.2,0.1125,0.1125,0.1125,0.8,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,3,,1,5,256.0,265.0,0.966038,0.966038,0.966038,0.120755,0.120755,0.120755,0.241509,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,3,,2,5,256.0,145.0,1.765517,1.765517,1.765517,0.096552,0.096552,0.096552,0.441379,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,3,,4,5,256.0,96.0,2.666667,2.666667,2.666667,0.197917,0.197917,0.197917,0.666667,15.0
VQE,4,16,greedy_critical,next_cycle,4,2,3,,8,5,256.0,96.0,2.666667,2.666667,2.666667,0.197917,0.197917,0.197917,0.666667,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,1,,1,5,256.0,258.0,0.992248,0.992248,0.992248,0.112403,0.112403,0.112403,0.124031,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,1,,2,5,256.0,132.0,1.939394,1.939394,1.939394,0.037879,0.037879,0.037879,0.242424,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,1,,4,5,256.0,71.0,3.605634,3.605634,3.605634,0.042254,0.042254,0.042254,0.450704,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,1,,8,5,256.0,48.0,5.333333,5.333333,5.333333,0.020833,0.020833,0.020833,0.666667,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.115385,0.115385,0.115385,0.123077,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,,2,5,256.0,135.0,1.896296,1.896296,1.896296,0.022222,0.022222,0.022222,0.237037,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,,4,5,256.0,79.0,3.240506,3.240506,3.240506,0.088608,0.088608,0.088608,0.405063,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,2,,8,5,256.0,64.0,4.0,4.0,4.0,0.15625,0.15625,0.15625,0.5,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,3,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.122137,0.122137,0.122137,0.122137,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,3,,2,5,256.0,140.0,1.828571,1.828571,1.828571,0.057143,0.057143,0.057143,0.228571,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,3,,4,5,256.0,88.0,2.909091,2.909091,2.909091,0.102273,0.102273,0.102273,0.363636,15.0
VQE,4,16,greedy_critical,next_cycle,8,1,3,,8,5,256.0,80.0,3.2,3.2,3.2,0.325,0.325,0.325,0.4,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,1,,1,5,256.0,260.0,0.984615,0.984615,0.984615,0.115385,0.115385,0.115385,0.123077,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,1,,2,5,256.0,135.0,1.896296,1.896296,1.896296,0.022222,0.022222,0.022222,0.237037,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,1,,4,5,256.0,79.0,3.240506,3.240506,3.240506,0.088608,0.088608,0.088608,0.405063,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,1,,8,5,256.0,64.0,4.0,4.0,4.0,0.15625,0.15625,0.15625,0.5,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,2,,1,5,256.0,262.0,0.977099,0.977099,0.977099,0.122137,0.122137,0.122137,0.122137,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,2,,2,5,256.0,140.0,1.828571,1.828571,1.828571,0.057143,0.057143,0.057143,0.228571,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,2,,4,5,256.0,88.0,2.909091,2.909091,2.909091,0.102273,0.102273,0.102273,0.363636,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,2,,8,5,256.0,80.0,3.2,3.2,3.2,0.325,0.325,0.325,0.4,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,3,,1,5,256.0,265.0,0.966038,0.966038,0.966038,0.132075,0.132075,0.132075,0.120755,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,3,,2,5,256.0,145.0,1.765517,1.765517,1.765517,0.089655,0.089655,0.089655,0.22069,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,3,,4,5,256.0,99.0,2.585859,2.585859,2.585859,0.191919,0.191919,0.191919,0.323232,15.0
VQE,4,16,greedy_critical,next_cycle,8,2,3,,8,5,256.0,96.0,2.666667,2.666667,2.666667,0.4375,0.4375,0.4375,0.333333,15.0
VQE,6,36,asap,next_cycle,16,1,1,,1,5,1296.0,1300.0,0.996923,0.996923,0.996923,0.079231,0.079231,0.079231,0.062308,35.0
VQE,6,36,asap,next_cycle,16,1,1,,2,5,1296.0,654.0,1.981651,1.981651,1.981651,0.007645,0.007645,0.007645,0.123853,35.0
VQE,6,36,asap,next_cycle,16,1,1,,4,5,1296.0,335.0,3.868657,3.868657,3.868657,0.014925,0.014925,0.014925,0.241791,35.0
VQE,6,36,asap,next_cycle,16,1,1,,8,5,1296.0,181.0,7.160221,7.160221,7.160221,0.022099,0.022099,0.022099,0.447514,35.0
VQE,6,36,asap,next_cycle,16,1,2,,1,5,1296.0,1303.0,0.994628,0.994628,0.994628,0.081351,0.081351,0.081351,0.062164,35.0
VQE,6,36,asap,next_cycle,16,1,2,,2,5,1296.0,658.0,1.969605,1.969605,1.969605,0.010638,0.010638,0.010638,0.1231,35.0
VQE,6,36,asap,next_cycle,16,1,2,,4,5,1296.0,343.0,3.778426,3.778426,3.778426,0.026239,0.026239,0.026239,0.236152,35.0
VQE,6,36,asap,next_cycle,16,1,2,,8,5,1296.0,195.0,6.646154,6.646154,6.646154,0.082051,0.082051,0.082051,0.415385,35.0
VQE,6,36,asap,next_cycle,16,1,3,,1,5,1296.0,1307.0,0.991584,0.991584,0.991584,0.084162,0.084162,0.084162,0.061974,35.0
VQE,6,36,asap,next_cycle,16,1,3,,2,5,1296.0,664.0,1.951807,1.951807,1.951807,0.018072,0.018072,0.018072,0.121988,35.0
VQE,6,36,asap,next_cycle,16,1,3,,4,5,1296.0,353.0,3.671388,3.671388,3.671388,0.050992,0.050992,0.050992,0.229462,35.0
VQE,6,36,asap,next_cycle,16,1,3,,8,5,1296.0,214.0,6.056075,6.056075,6.056075,0.11215,0.11215,0.11215,0.378505,35.0
VQE,6,36,asap,next_cycle,16,2,1,,1,5,1296.0,1303.0,0.994628,0.994628,0.994628,0.081351,0.081351,0.081351,0.062164,35.0
VQE,6,36,asap,next_cycle,16,2,1,,2,5,1296.0,658.0,1.969605,1.969605,1.969605,0.010638,0.010638,0.010638,0.1231,35.0
VQE,6,36,asap,next_cycle,16,2,1,,4,5,1296.0,343.0,3.778426,3.778426,3.778426,0.026239,0.026239,0.026239,0.236152,35.0
VQE,6,36,asap,next_cycle,16,2,1,,8,5,1296.0,195.0,6.646154,6.646154,6.646154,0.082051,0.082051,0.082051,0.415385,35.0
VQE,6,36,asap,next_cycle,16,2,2,,1,5,1296.0,1307.0,0.991584,0.991584,0.991584,0.084162,0.084162,0.084162,0.061974,35.0
VQE,6,36,asap,next_cycle,16,2,2,,2,5,1296.0,664.0,1.951807,1.951807,1.951807,0.018072,0.018072,0.018072,0.121988,35.0
VQE,6,36,asap,next_cycle,16,2,2,,4,5,1296.0,353.0,3.671388,3.671388,3.671388,0.050992,0.050992,0.050992,0.229462,35.0
VQE,6,36,asap,next_cycle,16,2,2,,8,5,1296.0,214.0,6.056075,6.056075,6.056075,0.11215,0.11215,0.11215,0.378505,35.0
VQE,6,36,asap,next_cycle,16,2,3,,1,5,1296.0,1311.0,0.988558,0.988558,0.988558,0.086957,0.086957,0.086957,0.061785,35.0
VQE,6,36,asap,next_cycle,16,2,3,,2,5,1296.0,670.0,1.934328,1.934328,1.934328,0.026866,0.026866,0.026866,0.120896,35.0
VQE,6,36,asap,next_cycle,16,2,3,,4,5,1296.0,365.0,3.550685,3.550685,3.550685,0.068493,0.068493,0.068493,0.221918,35.0
VQE,6,36,asap,next_cycle,16,2,3,,8,5,1296.0,236.0,5.491525,5.491525,5.491525,0.207627,0.207627,0.207627,0.34322,35.0
VQE,6,36,asap,next_cycle,1,1,1,,1,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.997691,35.0
VQE,6,36,asap,next_cycle,1,1,1,,2,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.997691,35.0
VQE,6,36,asap,next_cycle,1,1,1,,4,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.997691,35.0
VQE,6,36,asap,next_cycle,1,1,1,,8,5,1296.0,1299.0,0.997691,0.997691,0.997691,0.00154,0.00154,0.00154,0.997691,35.0
VQE,6,36,asap,next_cycle,1,1,2,,1,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,1,2,,2,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,1,2,,4,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,1,2,,8,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,1,3,,1,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,1,3,,2,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,1,3,,4,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,1,3,,8,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,2,1,,1,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,2,1,,2,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,2,1,,4,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,2,1,,8,5,1296.0,1302.0,0.995392,0.995392,0.995392,0.00384,0.00384,0.00384,0.995392,35.0
VQE,6,36,asap,next_cycle,1,2,2,,1,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,2,2,,2,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,2,2,,4,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,2,2,,8,5,1296.0,1305.0,0.993103,0.993103,0.993103,0.00613,0.00613,0.00613,0.993103,35.0
VQE,6,36,asap,next_cycle,1,2,3,,1,5,1296.0,1309.0,0.990069,0.990069,0.990069,0.009167,0.009167,0.009167,0.990069,35.0
VQE,6,36,asap,next_cycle,1,2,3,,2,5,1296.0,1309.0,0.990069,0.990069,0.990069,0.009167,0.009167,0.009167,0.990069,35.0
VQE,6,36,asap,next_cycle,1,2,3,,4,5,1296.0,1309.0,0.990069,0.990069,0.990069,0.009167,0.009167,0.009167,0.990069,35.0
VQE,6,36,asap,next_cycle,1,2,3,,8,5,1296.0,1309.0,0.990069,0.990069,0.990069,0.009167,0.009167,0.009167,0.990069,35.0
VQE,6,36,asap,next_cycle,2,1,1,,1,5,1296.0,1300.0,0.996923,0.996923,0.996923,0.079231,0.079231,0.079231,0.498462,35.0
VQE,6,36,asap,next_cycle,2,1,1,,2,5,1296.0,653.0,1.984686,1.984686,1.984686,0.004594,0.004594,0.004594,0.992343,35.0
VQE,6,36,asap,next_cycle,2,1,1,,4,5,1296.0,653.0,1.984686,1.984686,1.984686,0.004594,0.004594,0.004594,0.992343,35.0
VQE,6,36,asap,next_cycle,2,1,1,,8,5,1296.0,653.0,1.984686,1.984686,1.984686,0.004594,0.004594,0.004594,0.992343,35.0
VQE,6,36,asap,next_cycle,2,1,2,,1,5,1296.0,1303.0,0.994628,0.994628,0.994628,0.080583,0.080583,0.080583,0.497314,35.0
VQE,6,36,asap,next_cycle,2,1,2,,2,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.986301,35.0
VQE,6,36,asap,next_cycle,2,1,2,,4,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.986301,35.0
VQE,6,36,asap,next_cycle,2,1,2,,8,5,1296.0,657.0,1.972603,1.972603,1.972603,0.00761,0.00761,0.00761,0.986301,35.0
VQE,6,36,asap,next_cycle,2,1,3,,1,5,1296.0,1307.0,0.991584,0.991584,0.991584,0.082632,0.082632,0.082632,0.495792,35.0
VQE,6,36,asap,next_cycle,2,1,3,,2,5,1296.0,662.0,1.957704,1.957704,1.957704,0.015106,0.015106,0.015106,0.978852,35.0
