dag_label,algorithm,hardware_size,logical_qubits,dag_seed,ff_chain_depth_raw,ff_chain_depth_shifted,policy,release_mode,issue_width,l_meas,l_ff,meas_width,ff_width,total_nodes,total_cycles,throughput,stall_cycles,stall_rate,utilization
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,1,,1,4854,4859,0.998971,223,0.045894,0.062436
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,1,,2,4854,2439,1.99016,54,0.02214,0.124385
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,1,,4,4854,1242,3.908213,22,0.017713,0.244263
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,1,,8,4854,709,6.846262,42,0.059238,0.427891
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,2,,1,4854,4863,0.998149,762,0.156693,0.062384
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,2,,2,4854,2448,1.982843,130,0.053105,0.123928
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,2,,4,4854,1280,3.792187,51,0.039844,0.237012
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,2,,8,4854,793,6.121059,89,0.112232,0.382566
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,2,,1,4854,4863,0.998149,226,0.046473,0.062384
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,2,,2,4854,2446,1.984464,59,0.024121,0.124029
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,2,,4,4854,1274,3.810047,42,0.032967,0.238128
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,2,,8,4854,782,6.207161,88,0.112532,0.387948
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,3,,1,4854,4869,0.996919,768,0.157733,0.062307
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,3,,2,4854,2459,1.973973,144,0.05856,0.123373
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,3,,4,4854,1323,3.668934,77,0.058201,0.229308
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,asap,next_cycle,16,2,3,,8,4854,892,5.441704,149,0.16704,0.340107
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,3,,1,4854,4868,0.997124,231,0.047453,0.06232
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,3,,2,4854,2455,1.977189,68,0.027699,0.123574
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,3,,4,4854,1314,3.694064,75,0.057078,0.230879
QAOA_H8_Q64_s2,QAOA,8,64,2,142,2,greedy_critical,next_cycle,16,2,3,,8,4854,877,5.534778,165,0.188141,0.345924
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,1,,1,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,1,,2,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,1,,4,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,1,,8,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,1,,1,4890,4892,0.999591,1,0.000204,0.999591
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,1,,2,4890,4892,0.999591,1,0.000204,0.999591
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,1,,4,4890,4892,0.999591,1,0.000204,0.999591
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,1,,8,4890,4892,0.999591,1,0.000204,0.999591
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,2,,1,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,2,,2,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,2,,4,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,2,,8,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,2,,1,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,2,,2,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,2,,4,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,2,,8,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,3,,1,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,3,,2,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,3,,4,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,1,3,,8,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,3,,1,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,3,,2,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,3,,4,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,1,3,,8,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,1,,1,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,1,,2,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,1,,4,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,1,,8,4890,4898,0.998367,7,0.001429,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,1,,1,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,1,,2,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,1,,4,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,1,,8,4890,4893,0.999387,2,0.000409,0.999387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,2,,1,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,2,,2,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,2,,4,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,2,,8,4890,4901,0.997756,10,0.00204,0.997756
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,2,,1,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,2,,2,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,2,,4,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,2,,8,4890,4894,0.999183,3,0.000613,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,3,,1,4890,4911,0.995724,20,0.004072,0.995724
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,3,,2,4890,4911,0.995724,20,0.004072,0.995724
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,3,,4,4890,4911,0.995724,20,0.004072,0.995724
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,1,2,3,,8,4890,4911,0.995724,20,0.004072,0.995724
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,3,,1,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,3,,2,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,3,,4,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,1,2,3,,8,4890,4895,0.998979,4,0.000817,0.998979
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,1,,1,4890,4896,0.998775,846,0.172794,0.499387
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,1,,2,4890,2455,1.991853,5,0.002037,0.995927
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,1,,4,4890,2455,1.991853,5,0.002037,0.995927
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,1,,8,4890,2455,1.991853,5,0.002037,0.995927
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,1,,1,4890,4895,0.998979,204,0.041675,0.499489
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,1,,2,4890,2447,1.998365,1,0.000409,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,1,,4,4890,2447,1.998365,1,0.000409,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,1,,8,4890,2447,1.998365,1,0.000409,0.999183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,2,,1,4890,4900,0.997959,849,0.173265,0.49898
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,2,,2,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,2,,4,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,2,,8,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,2,,1,4890,4898,0.998367,208,0.042466,0.499183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,2,,2,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,2,,4,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,2,,8,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,3,,1,4890,4906,0.996739,854,0.174073,0.498369
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,3,,2,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,3,,4,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,1,3,,8,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,3,,1,4890,4902,0.997552,211,0.043044,0.498776
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,3,,2,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,3,,4,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,1,3,,8,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,1,,1,4890,4900,0.997959,849,0.173265,0.49898
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,1,,2,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,1,,4,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,1,,8,4890,2467,1.982165,16,0.006486,0.991082
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,1,,1,4890,4898,0.998367,208,0.042466,0.499183
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,1,,2,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,1,,4,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,1,,8,4890,2448,1.997549,2,0.000817,0.998775
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,2,,1,4890,4906,0.996739,854,0.174073,0.498369
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,2,,2,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,2,,4,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,2,,8,4890,2482,1.970185,29,0.011684,0.985093
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,2,,1,4890,4902,0.997552,211,0.043044,0.498776
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,2,,2,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,2,,4,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,2,,8,4890,2449,1.996733,3,0.001225,0.998367
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,3,,1,4890,4912,0.995521,860,0.175081,0.497761
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,3,,2,4890,2503,1.953656,47,0.018777,0.976828
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,3,,4,4890,2503,1.953656,47,0.018777,0.976828
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,2,2,3,,8,4890,2503,1.953656,47,0.018777,0.976828
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,3,,1,4890,4907,0.996536,216,0.044019,0.498268
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,3,,2,4890,2450,1.995918,4,0.001633,0.997959
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,3,,4,4890,2450,1.995918,4,0.001633,0.997959
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,2,2,3,,8,4890,2450,1.995918,4,0.001633,0.997959
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,1,,1,4890,4896,0.998775,856,0.174837,0.249694
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,1,,2,4890,2455,1.991853,121,0.049287,0.497963
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,1,,4,4890,1250,3.912,12,0.0096,0.978
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,1,,8,4890,1250,3.912,12,0.0096,0.978
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,1,,1,4890,4895,0.998979,216,0.044127,0.249745
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,1,,2,4890,2453,1.993477,42,0.017122,0.498369
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,1,,4,4890,1225,3.991837,1,0.000816,0.997959
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,1,,8,4890,1225,3.991837,1,0.000816,0.997959
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,2,,1,4890,4900,0.997959,860,0.17551,0.24949
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,2,,2,4890,2465,1.983773,130,0.052738,0.495943
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,2,,4,4890,1277,3.829287,36,0.028191,0.957322
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,2,,8,4890,1277,3.829287,36,0.028191,0.957322
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,2,,1,4890,4898,0.998367,220,0.044916,0.249592
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,2,,2,4890,2460,1.987805,47,0.019106,0.496951
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,2,,4,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,2,,8,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,3,,1,4890,4906,0.996739,866,0.176519,0.249185
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,3,,2,4890,2480,1.971774,153,0.061694,0.492944
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,3,,4,4890,1314,3.721461,65,0.049467,0.930365
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,1,3,,8,4890,1314,3.721461,65,0.049467,0.930365
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,3,,1,4890,4902,0.997552,223,0.045492,0.249388
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,3,,2,4890,2472,1.978155,53,0.02144,0.494539
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,3,,4,4890,1227,3.98533,3,0.002445,0.996333
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,1,3,,8,4890,1227,3.98533,3,0.002445,0.996333
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,1,,1,4890,4900,0.997959,860,0.17551,0.24949
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,1,,2,4890,2465,1.983773,130,0.052738,0.495943
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,1,,4,4890,1277,3.829287,36,0.028191,0.957322
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,1,,8,4890,1277,3.829287,36,0.028191,0.957322
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,1,,1,4890,4898,0.998367,220,0.044916,0.249592
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,1,,2,4890,2460,1.987805,47,0.019106,0.496951
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,1,,4,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,1,,8,4890,1226,3.988581,2,0.001631,0.997145
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,2,,1,4890,4906,0.996739,866,0.176519,0.249185
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,2,,2,4890,2480,1.971774,153,0.061694,0.492944
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,2,,4,4890,1314,3.721461,65,0.049467,0.930365
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,2,,8,4890,1314,3.721461,65,0.049467,0.930365
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,2,,1,4890,4902,0.997552,223,0.045492,0.249388
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,2,,2,4890,2472,1.978155,53,0.02144,0.494539
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,2,,4,4890,1227,3.98533,3,0.002445,0.996333
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,2,,8,4890,1227,3.98533,3,0.002445,0.996333
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,3,,1,4890,4912,0.995521,871,0.177321,0.24888
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,3,,2,4890,2498,1.957566,162,0.064852,0.489392
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,3,,4,4890,1356,3.606195,99,0.073009,0.901549
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,4,2,3,,8,4890,1356,3.606195,99,0.073009,0.901549
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,3,,1,4890,4907,0.996536,227,0.04626,0.249134
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,3,,2,4890,2490,1.963855,68,0.027309,0.490964
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,3,,4,4890,1252,3.905751,13,0.010383,0.976438
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,4,2,3,,8,4890,1252,3.905751,13,0.010383,0.976438
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,1,,1,4890,4896,0.998775,858,0.175245,0.124847
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,1,,2,4890,2455,1.991853,124,0.050509,0.248982
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,1,,4,4890,1250,3.912,25,0.02,0.489
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,1,,8,4890,679,7.201767,35,0.051546,0.900221
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,1,,1,4890,4895,0.998979,218,0.044535,0.124872
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,1,,2,4890,2453,1.993477,40,0.016307,0.249185
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,1,,4,4890,1244,3.930868,20,0.016077,0.491359
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,1,,8,4890,626,7.811502,1,0.001597,0.976438
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,2,,1,4890,4900,0.997959,862,0.175918,0.124745
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,2,,2,4890,2465,1.983773,136,0.055172,0.247972
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,2,,4,4890,1278,3.826291,50,0.039124,0.478286
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,2,,8,4890,745,6.563758,83,0.111409,0.82047
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,2,,1,4890,4898,0.998367,220,0.044916,0.124796
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,2,,2,4890,2461,1.986997,47,0.019098,0.248375
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,2,,4,4890,1269,3.853428,35,0.027581,0.481678
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,2,,8,4890,660,7.409091,2,0.00303,0.926136
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,3,,1,4890,4906,0.996739,868,0.176926,0.124592
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,3,,2,4890,2480,1.971774,157,0.063306,0.246472
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,3,,4,4890,1312,3.727134,75,0.057165,0.465892
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,1,3,,8,4890,834,5.863309,146,0.17506,0.732914
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,3,,1,4890,4902,0.997552,223,0.045492,0.124694
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,3,,2,4890,2472,1.978155,62,0.025081,0.247269
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,3,,4,4890,1304,3.75,66,0.050613,0.46875
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,greedy_critical,next_cycle,8,1,3,,8,4890,745,6.563758,96,0.128859,0.82047
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,2,1,,1,4890,4900,0.997959,862,0.175918,0.124745
QAOA_H8_Q64_s3,QAOA,8,64,3,148,2,asap,next_cycle,8,2,1,,2,4890,2465,1.983773,136,0.055172,0.247972
